N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,9215,0,0.3264555400112591,0.09477207999999873,0.3806,0.1041,0.09199714285714067,0.0042491428571427865,0.3030420415465522,-2.987830709249828
150000,5000,8046,0,0.13086870213334933,0.10348743999999838,0.3959,0.1688,0.09821599999999718,0.06085493877551014,0.40756059727758576,2.2506420028361847
150000,5000,7855,0,0.11795967999001,0.09657831999999926,0.3762,0.1603,0.09334563265305912,0.059049795918368,0.40827906440396594,2.3792066109530214
150000,5000,9107,0,0.12241511296203311,0.09062055999999864,0.3818,0.1157,0.08925779591836512,0.05244955102040725,0.1728035164193787,3.769113703088391
150000,5000,4217,0,0.12629939118110822,0.10221055999999769,0.433,0.1779,0.10068236734693582,0.057892571428571765,0.15215708281163465,1.6753918303548316
150000,5000,7823,0,0.1379873568801787,0.09808111999999848,0.3965,0.1057,0.09834595918367106,0.05024473469387652,0.40677904816372606,4.128913370961835
150000,5000,7706,0,0.09281170703645558,0.0977836799999983,0.4034,0.1825,0.09612734693877294,0.06622122448979556,0.24686464369515443,2.2893538608392427
150000,5000,9353,0,0.2317929724754898,0.10423679999999827,0.4061,0.1373,0.10191012244897715,0.028104326530612036,0.4546061941651735,-0.3042087338179689
150000,5000,10178,0,0.22535880546040854,0.10324207999999827,0.4287,0.1556,0.1033704489795894,0.027163673469387844,0.2933738604472937,-0.7980691872064974
150000,5000,6772,0,0.09257531353738202,0.09818279999999786,0.4186,0.1761,0.09829077551020125,0.06479820408163299,0.18967171845238903,2.372944444339332
150000,5000,8174,0,0.24885810394317642,0.10069223999999842,0.3982,0.0664,0.09675893877550767,0.024366367346938613,0.3239776233072506,2.349485314992613
150000,5000,6425,0,0.12830415621451363,0.09585615999999843,0.4293,0.1692,0.09801151020407843,0.05010000000000036,0.08292453088978863,1.1944360093046098
150000,5000,6267,0,0.18983148828701246,0.10162703999999893,0.4049,0.1491,0.10041657142856876,0.03798122448979651,0.40626359514733473,0.5160852783973308
150000,5000,7261,0,0.19443266590190678,0.09982775999999803,0.3969,0.1002,0.09729583673469133,0.037358857142857145,0.359245791253835,2.449588106978672
150000,5000,10029,0,0.3416919133831462,0.10046599999999839,0.4032,0.0003,0.09856881632652766,1.9510204081632654e-05,0.34820123495831207,-1.4643342397994192
150000,5000,8569,0,0.12193956896736358,0.1075944799999978,0.409,0.1528,0.10567444897958912,0.06273828571428575,0.5764812803113762,3.071112624673047
150000,5000,2569,0,0.04018611604210154,0.0991075999999975,0.4519,0.2672,0.1002795102040783,0.0826201632653054,-0.022120557713708466,1.4103474211944667
150000,5000,10432,0,0.2535671473331105,0.10401911999999877,0.3974,0.101,0.10181208163265064,0.022063673469387684,0.5407287743052135,-0.07863159296457584
150000,5000,8998,0,0.1793534256535857,0.10715207999999804,0.4245,0.1577,0.10401722448979346,0.04510514285714359,0.35754544576494646,1.0290027977247038
150000,5000,8297,0,0.1651375313983604,0.10090143999999858,0.4005,0.1034,0.10051738775509944,0.044081551020408546,0.4551165932670317,3.325639504238976
150000,5000,9457,0,0.2279346993727861,0.10411023999999831,0.395,0.1064,0.09898555102040596,0.031933306122448865,0.4488178893913144,1.259035220442077
150000,5000,9396,0,0.17717578105788945,0.09601583999999877,0.3895,0.1337,0.09158391836734436,0.04264269387755111,0.19497354588029886,1.5682122379687107
150000,5000,9756,0,0.1559508985137894,0.0967807999999983,0.3744,0.1442,0.09156685714285508,0.049767428571428234,0.34987518393184547,1.9976919126888322
150000,5000,8457,0,0.19819427370780274,0.09883151999999845,0.3897,0.092,0.09439967346938549,0.037872163265306354,0.3115949582298509,3.0842576543852753
150000,5000,10197,0,0.11234188178158877,0.09720423999999865,0.3787,0.1437,0.09602914285714116,0.059110448979591876,0.4977069377585433,3.0830846017902083
150000,5000,6055,0,0.11951927597072931,0.1015109599999985,0.4129,0.1614,0.10150824489795636,0.05816465306122425,0.37079339758797375,2.2481625622830106
150000,5000,9692,0,0.16411463922435954,0.10142015999999937,0.3829,0.1057,0.09840179591836525,0.04724644897959083,0.5537676620387587,3.6643299129616236
150000,5000,11244,0,0.1739717193236735,0.09943159999999861,0.3765,0.1459,0.0935147755102017,0.04640906122448924,0.4124081185973135,1.5545128287463006
150000,5000,9351,0,0.31748517398800036,0.10910119999999804,0.4111,0.144,0.10237885714285463,0.010659510204081818,0.4232253271299723,-2.446082657432869
150000,5000,5718,0,0.10201272928990035,0.09892543999999877,0.3984,0.1772,0.09687599999999767,0.06434497959183715,0.3267985583253196,2.2935726881793546
150000,5000,3689,0,0.09884139491511956,0.10239471999999815,0.426,0.1848,0.10229722448979295,0.06565036734693971,0.2771037659173576,2.164683969875794
150000,5000,5202,0,0.0966786775936006,0.09964087999999872,0.3954,0.1518,0.09722971428571185,0.0669163265306131,0.3717648102694925,3.5666088410068064
150000,5000,7468,0,0.22514354890609922,0.09790127999999841,0.3953,0.1456,0.09788865306122209,0.025948979591836552,0.4001480542194451,-0.7381705470008582
150000,5000,4631,0,0.09637677605645234,0.09902263999999839,0.4182,0.1907,0.10084808163265016,0.06237893877551027,0.2937392278322501,1.7031984236191497
150000,5000,5851,0,0.12686793084721337,0.09759743999999831,0.3976,0.1435,0.09412351020407923,0.05711951020408149,0.22119352254369107,2.8650572340456897
150000,5000,7771,0,0.0896650495840704,0.10017975999999806,0.4137,0.1688,0.09898416326530338,0.06840146938775506,0.2628364631970274,2.9836921252945268
150000,5000,10243,0,0.2602322149580901,0.10951079999999767,0.4021,0.1298,0.10268048979591606,0.025887183673469115,0.5270291822891721,-0.3902642597799131
150000,5000,8242,0,0.09903326875776342,0.09772015999999836,0.4068,0.1719,0.0999751020408136,0.06024318367346943,0.3694370581636034,2.0857583359027503
150000,5000,3596,0,0.05375753321393151,0.10403103999999876,0.4418,0.2364,0.10229085714285394,0.08454261224489787,0.13589517090904987,2.2044594797737886
150000,5000,8025,0,0.1171966961387737,0.10515615999999875,0.3948,0.1561,0.09812326530611996,0.06806448979591875,0.41505007802605737,3.488326187929324
150000,5000,7886,0,0.22046508118864383,0.10062759999999875,0.4231,0.1508,0.0992599999999973,0.02928563265306177,0.18628178689280295,-0.47625254161301994
150000,5000,6514,0,0.0905606655076705,0.09646807999999871,0.4036,0.1588,0.09510359183673214,0.06578955102040784,0.20328883965737457,3.132033985248632
150000,5000,8237,0,0.24292321476372591,0.1040536799999986,0.3988,0.0571,0.10041779591836505,0.02634244897959191,0.4685775633616975,3.8893695825313346
150000,5000,5048,0,0.10734375105139593,0.09820103999999798,0.4168,0.1841,0.09998636734693611,0.058338040816326986,0.27309685231965475,1.535449035411064
150000,5000,8034,0,0.13876000769830743,0.09301423999999844,0.3962,0.1369,0.09595828571428314,0.04473436734693924,0.31093932792224016,1.6965258656162037
150000,5000,10671,0,0.19758907783751378,0.09938151999999856,0.4109,0.0966,0.09885999999999752,0.034315591836734334,0.28463867008571314,2.16097482201365
150000,5000,4625,0,0.12901961430147757,0.09793599999999823,0.4225,0.1894,0.09818326530611982,0.05292187755102018,0.1499158173238598,0.9211111942467205
150000,5000,5003,0,0.05751506582628241,0.09923623999999856,0.3922,0.2043,0.0966361632653037,0.08024767346938697,0.37985395384967036,2.7808221144963663
150000,5000,5044,0,0.0865579124007615,0.09291279999999866,0.402,0.2032,0.09128399999999758,0.06493493877551065,0.0627171776941635,1.5796481219785037
150000,5000,9083,0,0.13539123204215675,0.0971742399999982,0.3754,0.1305,0.09220653061224282,0.05579126530612243,0.3671515139418585,3.3474262469389626
150000,5000,6704,0,0.0840147626784955,0.09994383999999835,0.4158,0.1539,0.10032073469387486,0.06858302040816268,0.2957674654563573,3.645642010777718
150000,5000,8934,0,0.18835510390759058,0.10252567999999865,0.4159,0.0953,0.10266522448979293,0.037384571428571683,0.38735108612127206,2.76747393426012
150000,5000,5366,0,0.07296010895468152,0.09673543999999851,0.3942,0.191,0.09459412244897698,0.07256514285714309,0.27430401785925645,2.5694259798942163
150000,5000,10423,0,0.25507888966086567,0.0951875199999987,0.3862,0.045,0.09535828571428323,0.01763412244897954,0.38837052727456317,2.750383688996821
150000,5000,7811,0,0.10610948197673653,0.09144927999999901,0.3769,0.1462,0.08948253061224291,0.05832497959183801,0.23247683802872765,2.8798350236474586
150000,5000,5063,0,0.055502516187488915,0.10481487999999801,0.425,0.225,0.10160318367346641,0.08598024489796016,0.25957111933174637,2.6063702047631003
150000,5000,6211,0,0.10634683455141114,0.09953183999999841,0.3887,0.1718,0.09710718367346666,0.06368677551020337,0.4361596574587368,2.417772213880849
150000,5000,6638,0,0.25335484559187704,0.10162983999999889,0.3975,0.1146,0.0994283265306099,0.02165697959183653,0.4412336594803955,-0.5614946317503049
150000,5000,11363,0,0.13913958132965432,0.10700055999999852,0.4158,0.1138,0.10375469387754845,0.05796832653061319,0.43133670737468044,4.687365048475398
150000,5000,7954,0,0.3375272009918867,0.09691399999999857,0.3923,0.0001,0.09598399999999757,1.836734693877551e-05,0.3515352758803869,-0.23818945473679323
150000,5000,7172,0,0.32441924680611167,0.09352039999999887,0.4141,0.0037,0.0949659591836708,0.0004427755102040818,0.09975740134962865,-1.5702828157259145
150000,5000,6128,0,0.13819663228246726,0.1044663999999984,0.4192,0.1792,0.10169053061224188,0.05650620408163269,0.3172861346570976,1.5098340611750696
150000,5000,5296,0,0.1127695199835238,0.09437431999999875,0.4073,0.1355,0.09764922448979373,0.052843346938775224,0.27074702700190584,2.732622280080351
150000,5000,10580,0,0.18898282588428095,0.10103551999999819,0.401,0.1115,0.0967486530612227,0.041086040816325026,0.29570735631899325,2.37899178253986
150000,5000,8788,0,0.3554774431126503,0.1033801599999985,0.3898,0.0204,0.0972902857142832,0.0010231836734693836,0.43229892691839794,-2.7997360194497576
150000,5000,11562,0,0.3335963195365059,0.10459591999999891,0.3889,0.0314,0.09834946938775287,0.006184571428571414,0.4864846784451565,-0.4275734322181858
150000,5000,11025,0,0.26830511249341493,0.10757559999999816,0.4038,0.1103,0.10239175510203824,0.02173061224489733,0.4976462770452686,-0.42982078490812176
150000,5000,5953,0,0.27872043227987375,0.10242303999999826,0.408,0.0927,0.09765232653060954,0.017893877551020055,0.2641201381972195,-0.4948024866177032
150000,5000,5004,0,0.1909443320781119,0.10761903999999776,0.4212,0.1676,0.10176065306122158,0.04445910204081595,0.30111175070554724,0.6889052336863832
150000,5000,11426,0,0.22182880240567848,0.10097047999999835,0.3895,0.0957,0.09536514285714026,0.033249142857142935,0.3543238172963303,2.0331504081020886
150000,5000,9022,0,0.19519446427751708,0.09493903999999848,0.3964,0.095,0.09416065306122208,0.0336971428571426,0.234494463206842,2.152224047600868
150000,5000,6756,0,0.06072598755045233,0.10623063999999838,0.4104,0.2229,0.10285363265305907,0.08528106122448861,0.4491875304793403,2.6139373797038
150000,5000,6259,0,0.12269237280725376,0.09458303999999859,0.3842,0.1615,0.09487175510203853,0.05294865306122468,0.38868063212810333,1.7149818344952232
150000,5000,8908,0,0.19809896183147258,0.095773759999999,0.3777,0.081,0.09487918367346723,0.033325714285714216,0.45875079841999733,3.079112286565056
150000,5000,8376,0,0.25743706259216215,0.10441463999999837,0.3978,0.1848,0.0996346938775488,0.023686693877550763,0.44665300056658935,-1.559249466658595
150000,5000,8652,0,0.23849858547345526,0.10341399999999812,0.3934,0.08,0.09607453061224239,0.031095428571428413,0.3440837247200179,2.7069528949551604
150000,5000,7642,0,0.3446433979406459,0.10148599999999862,0.4018,9.999999999999999e-05,0.09887934693877329,4.5795918367346936e-05,0.37486872970552515,1.4124238933045605
150000,5000,11061,0,0.09006880480240786,0.09787831999999935,0.3658,0.168,0.09570604081632461,0.06770114285714232,0.6299713620721282,2.9469532969681236
150000,5000,8060,0,0.07786103636912944,0.09717559999999895,0.3745,0.1922,0.09442555102040612,0.07184710204081649,0.47409704559868654,2.4692790468617787
150000,5000,3497,0,0.10783815589691814,0.0972138399999986,0.4131,0.224,0.09611093877550797,0.060465142857143016,0.15436794796769254,0.7657579278101314
150000,5000,6078,0,0.14804499759569967,0.09424239999999844,0.4008,0.1347,0.0967497142857124,0.04312334693877645,0.29772694551053364,1.587915375510563
150000,5000,8608,0,0.10650473212531353,0.10329015999999897,0.3985,0.1606,0.0994599183673445,0.06735232653061292,0.4322324710786,3.2155153217133514
150000,5000,9253,0,0.17471083022575984,0.0964622399999986,0.4052,0.0912,0.09652955102040563,0.039008897959183324,0.2457829415648518,3.347319045249375
150000,5000,8332,0,0.259469907227314,0.09905751999999846,0.4016,0.1005,0.09484440816326241,0.02164122448979575,0.21195706845771628,-0.12966733074942907
150000,5000,10626,0,0.340307298211044,0.1008794399999988,0.3935,0.006,0.09693624489795667,0.0023684897959183686,0.3790110166981589,2.6770583102259358
150000,5000,7685,0,0.12373448086282757,0.10010951999999788,0.42,0.1509,0.10104391836734408,0.055082857142856566,0.2844291113486001,2.3241295408972316
150000,5000,9831,0,0.19692771467491865,0.09782575999999873,0.408,0.1017,0.09690710204081379,0.034364244897959105,0.23413741694616014,1.8774411963843902
150000,5000,10163,0,0.33590685401443654,0.09995759999999862,0.377,0.0148,0.09665738775510001,0.002722530612244906,0.5438265096018675,-0.6319804939377528
150000,5000,9680,0,0.21770644525432614,0.0982734399999987,0.3845,0.1304,0.09497885714285466,0.03128914285714211,0.39009060039967663,0.2735668987006103
150000,5000,7590,0,0.20312136966925654,0.10054687999999846,0.4047,0.1298,0.09767836734693645,0.03551461224489767,0.29721113385796666,0.8252108927247569
150000,5000,4652,0,0.05011056323724239,0.1000311199999986,0.4292,0.238,0.1000893061224458,0.08087926530612248,0.16326790524601623,1.9125138970931308
150000,5000,7603,0,0.08484600034683654,0.104200799999998,0.4167,0.184,0.10191053061224242,0.07389281632653047,0.3498419021947459,2.924622271823853
150000,5000,11617,0,0.15913010813153294,0.102411679999999,0.4055,0.1391,0.10051289795918121,0.04807248979591844,0.40413981312249636,2.00521283091129
150000,5000,7972,0,0.11604450622825313,0.09873383999999905,0.3823,0.1547,0.09693893877550805,0.05946400000000003,0.4975788178526796,2.641536208741519
150000,5000,6149,0,0.13362809907656392,0.09746447999999883,0.3887,0.1252,0.09631991836734473,0.0526539591836742,0.4029140983765777,3.2330235504106186
150000,5000,5633,0,0.19218575430009266,0.09804271999999808,0.4007,0.18,0.09583608163265052,0.037029632653060765,0.26128831930429874,-0.28753050519231277
150000,5000,8033,0,0.31327389937591854,0.10494223999999888,0.3879,0.1241,0.09597322448979356,0.013777795918367352,0.3966314125993474,-1.8389862250621534
150000,5000,9650,0,0.25567640276588244,0.09680279999999807,0.3969,0.0755,0.09180179591836492,0.02296122448979579,0.13202645548804384,1.3228713907656227
150000,5000,5221,0,0.200518798353029,0.09694399999999836,0.4139,0.0998,0.09653126530611993,0.03258775510204078,0.16365658205201206,1.6911818170932997
150000,5000,8207,0,0.10913900054170389,0.09767535999999861,0.3839,0.1552,0.09702057142856901,0.05988522448979541,0.48372414872392244,2.6657470626317656
150000,5000,8361,0,0.2968800598461937,0.09977711999999843,0.3812,0.1004,0.09504628571428311,0.01314457142857136,0.42809156461897496,-1.5119859707813943
150000,5000,4743,0,0.0781403525189267,0.10588215999999834,0.4218,0.223,0.10179942857142585,0.07926881632653061,0.2969796774718233,2.1688503621783446
150000,5000,10093,0,0.08541095849123859,0.10421623999999897,0.399,0.1994,0.10252987755101772,0.07309951020408201,0.5533968208463743,2.3510592667508834
150000,5000,6064,0,0.18223945831167399,0.09696623999999876,0.3874,0.1599,0.09558408163265103,0.03855991836734661,0.38538434164951235,0.2934111048493125
150000,5000,6766,0,0.14991029741013184,0.0937058399999984,0.378,0.1801,0.09137763265305876,0.047169469387755694,0.3034289887370758,0.6338643254302536
150000,5000,6564,0,0.17487779122820635,0.09751287999999875,0.3923,0.1167,0.09557575510203847,0.041391755102040954,0.3344535075126199,2.153220791505275
150000,5000,5512,0,0.11108221653760864,0.10022535999999865,0.4001,0.2145,0.09803902040816051,0.06233093877550964,0.35755525114033754,1.1044969784032768
150000,5000,7670,0,0.15971968380151946,0.09837135999999871,0.4088,0.1493,0.0972568163265277,0.04529404081632692,0.24055046167063787,1.3134191585852388
150000,5000,10303,0,0.3488367135123045,0.09813199999999866,0.3903,0.0002,0.09474024489795703,8e-06,0.31980595843945747,-1.4644281111842947
150000,5000,6105,0,0.09866049783124031,0.10256303999999862,0.4012,0.1969,0.09928302040816099,0.0690021224489789,0.3974255971728458,2.0860511079935034
150000,5000,9954,0,0.15212143011010315,0.09721423999999876,0.3951,0.1196,0.09627934693877291,0.04680604081632696,0.33534577470204324,2.754159628682352
150000,5000,7985,0,0.07202227841011166,0.10222007999999815,0.41,0.1869,0.10242506122448705,0.07454506122448998,0.43604205811057584,2.8797429004316633
150000,5000,8275,0,0.3114810269257148,0.10422807999999875,0.3784,0.0264,0.09960106122448778,0.009837061224489753,0.6559479288549126,2.424287793243757
150000,5000,11244,0,0.16660684816998728,0.10261999999999918,0.3936,0.1664,0.09751159183673228,0.04910644897959188,0.4019779462185262,1.1781913745687422
150000,5000,6951,0,0.08420166373018378,0.100591439999999,0.3916,0.1842,0.09619689795918142,0.07373730612244898,0.36763776681400495,2.9036319175923744
150000,5000,7398,0,0.32850009570213745,0.096887999999998,0.424,0.0004,0.09786489795918106,8.057142857142859e-05,0.12409466094557166,-0.22180528152933374
150000,5000,4969,0,0.14707704752840522,0.09563287999999857,0.3925,0.1996,0.09615322448979345,0.04606473469387792,0.35656605159857435,0.1235263672765702
150000,5000,4711,0,0.10693474597966979,0.10123079999999818,0.4106,0.1654,0.09869151020407924,0.06465273469387618,0.2807881044493191,2.7485394797759173
150000,5000,7201,0,0.16898583935803313,0.09747663999999817,0.408,0.0882,0.0955963265306095,0.04299297959183683,0.18140080229740912,4.324429580481577
150000,5000,7828,0,0.21611148179826078,0.09966319999999897,0.367,0.1505,0.09654351020407993,0.03193951020408164,0.6533864770151898,-0.1808348322315088
150000,5000,9066,0,0.1952166988097267,0.09844423999999802,0.3859,0.1215,0.09602783673469165,0.036544408163266304,0.4200006135949928,1.2701892724713673
150000,5000,8314,0,0.0983357714213291,0.09862679999999822,0.4001,0.18,0.09584661224489548,0.06608612244897945,0.26760752660943576,2.3596336496664763
150000,5000,9011,0,0.24784899395363047,0.09344047999999866,0.3784,0.0943,0.09244293877550819,0.02020106122448908,0.3454453090319855,-0.14788440597978977
150000,5000,4882,0,0.06736370931567637,0.09956159999999814,0.4154,0.2306,0.09757542857142575,0.07641355102040803,0.1910947773550264,1.7736358183914493
150000,5000,7452,0,0.30111765981654737,0.10403375999999882,0.3685,0.0725,0.09452473469387564,0.017236653061224558,0.5458925611736756,0.23704079038467132
150000,5000,12336,0,0.16482209303754114,0.10281791999999866,0.3768,0.1446,0.09730979591836497,0.050131183673468506,0.5744799898733214,2.023289571269055
150000,5000,9202,0,0.15695778040488617,0.1062167199999987,0.4063,0.1032,0.10300726530612024,0.05178693877550943,0.49690468974238733,4.56193099834329
150000,5000,12635,0,0.2723215621090529,0.10270871999999877,0.3845,0.0519,0.0999685714285688,0.017515755102041043,0.6031018164934367,1.865131443344254
150000,5000,6168,0,0.0915776698535804,0.09820695999999826,0.4124,0.1969,0.09618220408162992,0.06727551020408161,0.16368693674199133,1.9422289131425243
150000,5000,6410,0,0.1934619040285307,0.09957039999999881,0.3971,0.1124,0.0991185306122426,0.035460244897958904,0.43256326675707724,1.5108120531908102
150000,5000,5173,0,0.1135802477618384,0.09790455999999821,0.415,0.183,0.09616351020407887,0.05970228571428634,0.1389626671651443,1.6889237493063063
150000,5000,4260,0,0.1255417576290283,0.09722199999999921,0.4149,0.2113,0.09803330612244637,0.05303453061224519,0.21385708443921259,0.454984101385395
150000,5000,12052,0,0.14364336700769054,0.10609791999999889,0.3957,0.1492,0.1006527346938753,0.05823885714285761,0.5107010807671248,2.739004747326824
150000,5000,4018,0,0.06559047908284621,0.10356855999999866,0.4382,0.2342,0.10182530612244586,0.0798119183673466,0.1496791762547075,1.9281631468548768
150000,5000,6900,0,0.08078842922011054,0.09967167999999871,0.4066,0.1648,0.09852693877550732,0.07101477551020391,0.3129566449918868,3.4048162205604457
150000,5000,8763,0,0.15799463019472504,0.09347559999999923,0.3724,0.1559,0.0902777142857122,0.04565893877551,0.3146126490864366,1.1413540345770843
150000,5000,6264,0,0.0836999191209824,0.10327967999999814,0.4179,0.1665,0.10115142857142559,0.07350057142857154,0.30849650507528825,3.5775372111329222
150000,5000,12579,0,0.3637854224640771,0.10425799999999849,0.3927,0.0006,0.0971595102040793,0.00011453061224489798,0.3965803468363211,-0.3691259311948866
150000,5000,8875,0,0.35688832521252223,0.1018779999999991,0.3874,0.0002,0.09653436734693648,3.7959183673469385e-05,0.42564866869693146,-0.26737107711755764
150000,5000,7469,0,0.10242131741634941,0.10076847999999854,0.3838,0.1573,0.09734122448979367,0.0667478367346936,0.49851853221686226,3.296619371540649
150000,5000,7759,0,0.11667447768808759,0.09427087999999885,0.395,0.1739,0.09153428571428326,0.05760832653061183,0.13917170033417026,1.771260841023555
150000,5000,11075,0,0.2712555939635195,0.10148391999999826,0.393,0.1058,0.09797061224489553,0.01838024489795955,0.4273581374851559,-0.8111738253856672
150000,5000,7399,0,0.10351298154370492,0.10009567999999806,0.4116,0.1921,0.09761142857142618,0.06502277551020422,0.22812744721533793,1.8898401122613673
150000,5000,8175,0,0.32858550048555113,0.09336799999999867,0.3791,0.0002,0.0943130612244877,5.591836734693878e-05,0.41901341647007473,0.45021079616495524
150000,5000,6775,0,0.10944170997374392,0.09847567999999829,0.3921,0.1659,0.09530865306122215,0.06278587755102019,0.32531142185457845,2.544734105241666
150000,5000,7690,0,0.10362757579553183,0.10008871999999891,0.4024,0.1564,0.09792620408163029,0.06465902040816267,0.32996479243350274,3.1176566997935278
