N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
75000.0,150000.0,292,0,0.0010833179152297534,0.0068934423503325855,0.039286666666666664,0.04785333333333333,0.006890296772906482,0.00686674909431865,-0.015943258749717772,-0.1827020242837305
75000.0,150000.0,344,0,0.000792536912478714,0.006939174878870023,0.039586666666666666,0.04840666666666667,0.006889652351738319,0.00696671661765326,-0.04098881686611779,-0.17408283125637822
75000.0,150000.0,226,0,0.0006916435772968965,0.007029661965180223,0.03924,0.04729333333333333,0.007021959698738155,0.007017929591271323,0.05040055090195371,-0.08336547825717293
75000.0,150000.0,231,0,0.0007063981686513676,0.007089710827790077,0.039753333333333335,0.04784666666666667,0.007067968477230867,0.007091434684396677,0.0289296231015746,-0.08701521115581522
75000.0,150000.0,218,0,0.0004153350510647247,0.0070219753428594715,0.040086666666666666,0.04731333333333333,0.007025978851813158,0.007006310787196808,-0.018091766407317494,-0.08962084970495429
75000.0,150000.0,310,0,0.0007838311604925208,0.006944142338014274,0.03992,0.04771333333333334,0.006922101850466444,0.006944427737288465,-0.05291010338487449,-0.14112593041479674
75000.0,150000.0,319,0,0.0008910615239583475,0.006988536277408205,0.03996,0.047786666666666665,0.006992593146790415,0.0069595927204534076,-0.023302302110733402,-0.13921893063738194
75000.0,150000.0,250,0,0.0013596890129157213,0.007010468506200176,0.040233333333333336,0.04766,0.006966214773804255,0.007016645782721712,-0.057638646295015465,-0.10707623198973311
75000.0,150000.0,332,0,0.0012473274375718324,0.0069896549848073985,0.040426666666666666,0.04864,0.006968353533842158,0.0069761263265566715,-0.07206862886036114,-0.18416674635663935
75000.0,150000.0,204,0,0.0007615472299703496,0.006803631128356727,0.03895333333333333,0.04630666666666667,0.006811194573295519,0.0067753583088266305,-0.025807028527254,-0.12549656109015692
75000.0,150000.0,315,0,0.0008013404777931221,0.006984950110864745,0.03902,0.04748,0.006957644271534823,0.006989884584238944,0.03849895545461063,-0.10718749873957845
75000.0,150000.0,369,0,0.000760772716748237,0.006889764104459194,0.038913333333333334,0.04796,0.006842996159409534,0.0069155818096577285,-0.007247866426523758,-0.16851850218284098
75000.0,150000.0,366,0,0.0006997099476876434,0.006941460232405372,0.040073333333333336,0.048806666666666665,0.006916086587859821,0.006947419426330783,-0.06805581673066383,-0.206039053436048
75000.0,150000.0,275,0,0.0007624548500455575,0.006768635439763445,0.038726666666666666,0.04716666666666667,0.006766531996608391,0.00675011149469374,-0.02822414182845854,-0.1904878870519512
75000.0,150000.0,366,0,0.0008670521606107817,0.006743544489611566,0.03900666666666667,0.04864,0.006724657588907273,0.006739063632101538,-0.07155618152039106,-0.28305805541792356
75000.0,150000.0,247,0,0.0008207968641625873,0.006751139853822763,0.0395,0.047553333333333336,0.006739533642575794,0.006740598985636915,-0.10462823582578062,-0.21815873082192402
